player,passes,successful_passes,pass_accuracy,shots,goals,dribbles,pressures,interceptions,ball_recoveries,duels,blocks,fouls_won,fouls_committed,cluster,role
Adrián López Álvarez,21.5625,14.3125,69.0725,0.5,0.25,1.5,7.75,0.125,1.25,2.0,0.75,0.75,0.5,0,Defender
Adrián Marín Gómez,49.54545454545455,37.45454545454545,75.45363636363636,0.0909090909090909,0.0,1.5454545454545454,11.909090909090908,2.1818181818181817,4.363636363636363,4.636363636363637,2.8181818181818183,0.4545454545454545,1.181818181818182,1,Midfielder
Ager Aketxe Barrutia,31.666666666666668,23.333333333333332,73.07000000000001,1.3333333333333333,0.0,0.6666666666666666,10.0,0.3333333333333333,2.0,3.6666666666666665,1.0,1.0,0.0,0,Defender
Alberto De La Bella Madureño,53.86666666666667,39.93333333333333,74.06400000000001,0.2666666666666666,0.0,0.6666666666666666,10.0,2.0,2.6,3.6666666666666665,2.3333333333333335,1.0666666666666669,1.4,4,Utility
Alberto García Cabrera,34.333333333333336,17.0,49.004999999999995,0.0,0.0,0.0,0.0,0.0,5.166666666666667,0.0,0.1666666666666666,0.1666666666666666,0.0,3,Goalkeeper
Alberto Guitián Ceballos,28.0,17.0,60.71,0.0,0.0,1.0,10.0,3.0,5.0,3.0,2.0,0.0,1.0,4,Utility
Alberto Lopo García,34.2,26.2,66.349,0.4,0.0,0.1,6.7,1.3,2.1,3.1,1.5,0.6,0.8,4,Utility
Alberto Lora Ramos,43.0,32.225806451612904,74.73193548387097,0.1935483870967742,0.0,0.6129032258064516,11.67741935483871,2.032258064516129,3.612903225806451,3.6774193548387095,2.0,0.8709677419354839,1.064516129032258,4,Utility
Alberto Mateus Contreiras Gonçalves,8.607142857142858,5.535714285714286,65.48285714285714,0.8928571428571429,0.1428571428571428,0.4285714285714285,5.642857142857143,0.2142857142857142,1.0357142857142858,2.6785714285714284,0.4642857142857143,0.6428571428571429,0.6785714285714286,0,Defender
Aleix Vidal Parreu,50.111111111111114,42.888888888888886,85.39555555555555,0.1111111111111111,0.0,0.6666666666666666,8.11111111111111,0.8888888888888888,2.7777777777777777,1.0,1.1111111111111112,0.6666666666666666,0.8888888888888888,4,Utility
Alejandro Arribas Garrido,36.903225806451616,27.129032258064516,72.0809677419355,0.3870967741935484,0.064516129032258,0.3870967741935484,9.451612903225806,2.4516129032258065,3.2903225806451615,3.774193548387097,1.6451612903225807,1.1612903225806452,1.1290322580645162,4,Utility
Alejandro Barrera García,7.0,4.8,65.888,0.4,0.0,0.2,5.8,0.0,0.6,1.6,0.2,0.0,0.2,0,Defender
Alejandro Bergantiños García,39.81818181818182,31.227272727272727,79.51681818181818,0.7272727272727273,0.0909090909090909,0.4545454545454545,16.227272727272727,1.3636363636363635,5.409090909090909,4.863636363636363,1.6363636363636365,0.5,1.0454545454545454,1,Midfielder
Alejandro Menéndez Díez,18.666666666666668,11.38095238095238,51.453809523809525,0.8571428571428571,0.0952380952380952,1.4761904761904765,9.714285714285714,1.238095238095238,2.4761904761904763,2.5238095238095237,1.380952380952381,0.238095238095238,0.5714285714285714,0,Defender
Aleksandar Pantić,26.5,16.9,62.7985,0.5,0.0,0.15,6.3,2.25,3.45,3.5,1.25,0.05,1.35,4,Utility
Alen Halilović,24.583333333333332,18.694444444444443,75.01333333333334,1.6388888888888888,0.0833333333333333,3.638888888888889,7.694444444444445,0.3055555555555556,3.6666666666666665,1.2222222222222223,0.6111111111111112,1.6388888888888888,0.3333333333333333,2,Attacker
Alexis Ruano Delgado,36.666666666666664,29.0,77.45133333333334,0.2,0.0666666666666666,0.5333333333333333,3.6666666666666665,3.0,3.3333333333333335,1.7333333333333334,1.4666666666666666,0.5333333333333333,0.7333333333333333,4,Utility
Alfonso Pedraza Sag,11.5,7.0,58.335,0.5,0.0,2.5,12.0,0.5,2.5,0.5,1.5,0.5,1.5,0,Defender
Alfred John Momar N''Diaye,35.0,27.794117647058822,78.60794117647059,0.7647058823529411,0.0588235294117647,1.3235294117647058,19.41176470588235,1.8529411764705883,5.088235294117647,6.117647058823529,2.735294117647059,1.0,1.8235294117647056,1,Midfielder
Alhassane Bangoura,19.5625,12.5625,62.598125,1.125,0.0,3.9375,8.5625,0.4375,3.5,2.125,0.875,0.875,1.25,0,Defender
Alphonse Areola,26.90625,15.03125,57.084375,0.0,0.0,0.03125,0.0625,0.0,5.0,0.0,0.0625,0.25,0.03125,3,Goalkeeper
Anaitz Arbilla Zabala,60.142857142857146,47.0,77.60000000000001,1.0,0.0,1.4285714285714286,14.0,1.8571428571428572,4.571428571428571,4.142857142857143,2.0,1.1428571428571428,2.2857142857142856,1,Midfielder
Ander Capa Rodríguez,50.5,31.583333333333332,62.42916666666666,0.4444444444444444,0.0555555555555555,1.6388888888888888,12.944444444444445,2.9722222222222223,5.694444444444445,3.638888888888889,1.75,0.8888888888888888,1.6388888888888888,1,Midfielder
Ander Gayoso Reina,6.0,4.0,66.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Defender
Ander Iturraspe Derteano,26.0625,20.8125,80.648125,0.25,0.0,0.3125,11.0,1.0625,2.8125,2.5,1.4375,0.5,1.375,4,Utility
Andreu Fontàs Prat,66.85714285714286,59.714285714285715,87.96857142857142,0.2857142857142857,0.1428571428571428,0.0,10.142857142857142,2.4285714285714284,4.285714285714286,3.2857142857142856,1.4285714285714286,0.2857142857142857,0.2857142857142857,4,Utility
André Filipe Tavares Gomes,44.733333333333334,36.03333333333333,80.09166666666667,1.4,0.1,3.7666666666666666,19.2,0.7666666666666667,5.7,4.533333333333333,1.5666666666666669,1.8333333333333333,2.1333333333333333,1,Midfielder
Andrés Eduardo Fernández Moreno,30.7027027027027,17.405405405405407,56.457027027027024,0.0,0.0,0.054054054054054,0.1621621621621621,0.0,5.72972972972973,0.027027027027027,0.054054054054054,0.2432432432432432,0.027027027027027,3,Goalkeeper
Andrés Iniesta Luján,67.03571428571429,58.607142857142854,87.30785714285715,0.8214285714285714,0.0357142857142857,2.857142857142857,13.464285714285714,0.4285714285714285,4.75,2.25,1.0714285714285714,1.9285714285714288,0.8571428571428571,1,Midfielder
Andrés Pascual Santoja,6.0,5.0,83.33,0.0,0.0,2.0,6.0,1.0,3.0,4.0,0.0,2.0,0.0,0,Defender
Antoine Griezmann,36.68421052631579,28.76315789473684,77.26973684210526,2.4210526315789473,0.5789473684210527,2.1578947368421053,16.289473684210527,1.105263157894737,4.394736842105263,4.842105263157895,1.263157894736842,1.1842105263157894,0.9210526315789472,2,Attacker
Antolín Alcáraz Viveros,43.666666666666664,31.333333333333332,71.36166666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,9.333333333333334,2.6666666666666665,2.8333333333333335,5.5,2.0,0.5,1.3333333333333333,4,Utility
Antonio Adán Garrido,31.77777777777778,13.77777777777778,44.04888888888889,0.0,0.0,0.0277777777777777,0.1666666666666666,0.0,4.611111111111111,0.0,0.0,0.0833333333333333,0.0277777777777777,3,Goalkeeper
Antonio Amaya Carazo,30.294117647058822,22.88235294117647,69.86235294117648,0.1764705882352941,0.0588235294117647,0.3529411764705882,7.0588235294117645,1.7058823529411764,1.6470588235294117,2.411764705882353,1.5294117647058822,0.3529411764705882,1.2352941176470589,4,Utility
Antonio Barragán Fernández,42.958333333333336,33.333333333333336,74.46291666666666,0.0,0.0,1.0,10.75,1.8333333333333333,3.0416666666666665,2.5,1.5,0.9583333333333334,1.7083333333333333,4,Utility
Antonio García Aranda,50.22222222222222,36.333333333333336,71.72518518518518,0.4074074074074074,0.0,2.3333333333333335,11.074074074074074,2.259259259259259,5.296296296296297,3.2222222222222223,2.037037037037037,1.7037037037037035,1.962962962962963,1,Midfielder
Antonio Jesús Cotán Pérez,50.0,42.0,84.0,0.0,0.0,3.0,18.0,0.0,6.0,7.0,3.0,2.0,5.0,1,Midfielder
Antonio José Raillo Arenas,28.25,21.5,73.35249999999999,1.0,0.0,0.0,7.0,2.25,2.5,3.5,0.5,0.75,0.75,4,Utility
Antonio Manuel Luna Rodríguez,34.93333333333333,24.933333333333337,68.71000000000001,0.1333333333333333,0.0,0.7333333333333333,9.666666666666666,2.0,3.066666666666667,2.6666666666666665,1.8666666666666667,0.5333333333333333,0.5333333333333333,4,Utility
Antonio Rodríguez Martínez,33.1,24.2,73.037,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.3,0.2,3,Goalkeeper
Antonio Rukavina,35.833333333333336,27.833333333333332,71.61944444444445,0.1111111111111111,0.0,0.5555555555555556,7.388888888888889,1.5,2.3333333333333335,2.8333333333333335,1.8333333333333333,0.3888888888888889,1.0555555555555556,4,Utility
António Alberto Bastos Pimparel,30.25,21.75,73.1,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.5,0.0,3,Goalkeeper
Aras Özbiliz,11.666666666666666,6.666666666666667,57.23,0.3333333333333333,0.0,0.6666666666666666,7.666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,1.0,0,Defender
Arda Turan,34.666666666666664,31.833333333333332,92.2238888888889,0.4444444444444444,0.1111111111111111,1.6111111111111112,10.0,0.2777777777777778,3.888888888888889,2.3333333333333335,1.2777777777777777,1.1666666666666667,1.2777777777777777,4,Utility
Aritz Aduriz Zubeldia,22.323529411764707,14.0,63.43176470588235,2.823529411764706,0.5882352941176471,1.8823529411764703,9.205882352941176,0.2058823529411764,2.735294117647059,5.0,1.0294117647058822,2.0294117647058822,1.8529411764705883,2,Attacker
Aritz Elustondo Irribaria,47.38709677419355,35.58064516129032,74.08709677419354,0.5161290322580645,0.032258064516129,1.2258064516129032,12.387096774193548,2.2580645161290325,3.645161290322581,3.5483870967741935,1.7419354838709675,0.967741935483871,1.1290322580645162,4,Utility
Armindo Tué Na Bangna,21.21875,16.03125,75.85375,1.5,0.0625,3.09375,8.8125,0.6875,3.03125,1.15625,0.53125,0.84375,0.59375,0,Defender
Arnaldo Antonio Sanabria Ayala,21.517241379310345,15.620689655172416,73.08655172413792,1.793103448275862,0.3793103448275862,1.896551724137931,14.03448275862069,0.3793103448275862,2.931034482758621,7.482758620689655,1.2413793103448276,1.4827586206896552,1.4482758620689655,2,Attacker
Arthur Etienne Boka,47.57142857142857,36.07142857142857,77.85071428571429,0.5,0.0,2.0714285714285716,8.285714285714286,1.6428571428571428,5.071428571428571,3.4285714285714284,1.7857142857142858,1.3571428571428572,1.2142857142857142,1,Midfielder
Asier Illarramendi Andonegi,55.696969696969695,43.75757575757576,76.64636363636363,0.6666666666666666,0.0303030303030303,1.2121212121212122,21.96969696969697,3.121212121212121,6.121212121212121,5.333333333333333,2.363636363636364,2.1515151515151514,1.5757575757575757,1,Midfielder
Asier Riesgo Unamuno,31.352941176470587,14.882352941176473,47.737941176470585,0.0,0.0,0.0,0.088235294117647,0.0,6.205882352941177,0.0,0.0,0.2941176470588235,0.0294117647058823,3,Goalkeeper
Augusto Matías Fernández,52.857142857142854,46.607142857142854,87.75535714285715,0.4642857142857143,0.0357142857142857,1.1428571428571428,21.25,2.892857142857143,5.928571428571429,4.928571428571429,1.6428571428571428,0.9642857142857144,1.9642857142857144,1,Midfielder
Aymen Abdennour,40.63636363636363,33.45454545454545,82.99636363636364,0.3181818181818182,0.0,0.5,9.090909090909092,2.363636363636364,3.1818181818181817,3.3181818181818183,2.0,0.6363636363636364,1.0909090909090908,4,Utility
Aymeric Laporte,51.42307692307692,42.03846153846154,80.50307692307692,0.7692307692307693,0.1153846153846153,0.7307692307692307,9.038461538461538,1.9230769230769231,4.038461538461538,3.0,1.7307692307692308,1.0384615384615383,1.1923076923076923,4,Utility
Aythami Artiles Oliva,52.12903225806452,43.354838709677416,82.66612903225807,0.2903225806451613,0.0,0.1935483870967742,7.516129032258065,1.5806451612903225,2.967741935483871,3.903225806451613,1.6774193548387095,0.5483870967741935,1.032258064516129,4,Utility
Benoît Trémoulinas,49.375,36.125,72.21875,0.5416666666666666,0.0,1.2916666666666667,7.125,1.0833333333333333,3.5,2.5833333333333335,1.6666666666666667,1.25,0.5,4,Utility
Bernard Mensah,5.25,4.75,66.66625,0.25,0.0,0.75,2.625,0.0,0.375,0.375,0.125,0.25,0.75,0,Defender
Bernardo José Espinosa Zúñiga,34.875,24.75,70.144375,0.875,0.0625,0.0625,8.8125,2.5,3.6875,3.3125,2.5,0.75,2.25,4,Utility
Beñat Etxebarria Urkiaga,59.916666666666664,45.22222222222222,75.14583333333333,0.8333333333333334,0.0277777777777777,1.3055555555555556,17.805555555555557,1.6111111111111112,6.277777777777778,3.0,1.5833333333333333,1.9166666666666667,1.4444444444444444,1,Midfielder
Bojan Jokić,33.5,24.5,73.88,0.0,0.0,0.0,8.0,2.0,3.0,2.5,4.0,0.5,1.5,4,Utility
Borja Ekiza Imaz,24.5,13.0,50.7575,0.0,0.0,0.25,5.25,0.5,3.25,1.5,2.0,0.25,1.75,0,Defender
Borja Fernández Fernández,15.5,11.5,75.7625,0.0,0.0,0.5,6.5,0.5,3.0,1.25,1.0,0.0,0.75,0,Defender
Borja González Tomás,17.97222222222222,12.47222222222222,68.77888888888889,2.611111111111111,0.5,0.7222222222222222,15.305555555555555,0.2222222222222222,2.1666666666666665,5.166666666666667,1.0555555555555556,0.9722222222222222,1.1388888888888888,2,Attacker
Borja Mayoral Moya,14.0,11.333333333333334,79.49166666666666,0.5,0.0,1.3333333333333333,13.0,0.5,1.0,2.6666666666666665,0.8333333333333334,0.5,0.5,0,Defender
Borja Viguera Manzanares,10.555555555555555,7.555555555555555,55.96666666666667,0.7777777777777778,0.0,0.8888888888888888,6.333333333333333,0.2222222222222222,1.3333333333333333,1.6666666666666667,0.7777777777777778,0.4444444444444444,0.3333333333333333,0,Defender
Bruno González Cabrera,33.4375,26.46875,79.010625,0.53125,0.0,0.46875,10.71875,2.40625,3.125,4.0625,1.625,0.46875,1.21875,4,Utility
Bruno Soriano Llido,55.74193548387097,46.935483870967744,83.18935483870968,0.8064516129032258,0.1612903225806451,0.8709677419354839,10.516129032258064,2.3225806451612905,5.774193548387097,3.5483870967741935,1.7096774193548387,0.8064516129032258,0.935483870967742,1,Midfielder
Carl Medjani,36.5,28.071428571428573,74.62928571428571,0.4285714285714285,0.0714285714285714,0.2142857142857142,5.857142857142857,1.1428571428571428,1.7142857142857142,2.4285714285714284,1.3571428571428572,0.5714285714285714,0.6428571428571429,4,Utility
Carles Planas Antolínez,48.208333333333336,37.291666666666664,78.30958333333334,0.125,0.0,0.3333333333333333,14.5,1.875,2.125,4.5,1.7916666666666667,0.4166666666666667,0.8333333333333334,4,Utility
Carlos Alberto Vela Garrido,33.542857142857144,24.62857142857143,73.77914285714286,1.7428571428571429,0.1428571428571428,3.4571428571428573,12.228571428571428,0.4571428571428571,4.228571428571429,2.657142857142857,1.1142857142857143,2.8,1.2,2,Attacker
Carlos Carbonell Gil,2.0,1.0,50.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0,Defender
Carlos Carmona Bonet,28.8,19.7,68.747,0.75,0.1,2.1,18.6,1.45,4.0,4.3,2.5,1.05,1.8,1,Midfielder
Carlos Castro García,8.12,6.36,74.5392,1.0,0.28,0.88,5.56,0.16,1.36,3.0,0.4,0.96,0.4,0,Defender
Carlos Fernández Luna,9.0,8.0,88.89,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0,Defender
Carlos Gurpegi Nausia,36.266666666666666,28.866666666666667,73.64066666666668,0.3333333333333333,0.0,0.1333333333333333,6.8,1.8666666666666667,2.7333333333333334,2.933333333333333,1.1333333333333333,0.8,1.0666666666666669,4,Utility
Carlos Henrique Casimiro,45.91304347826087,39.869565217391305,85.44782608695652,0.8695652173913043,0.0434782608695652,0.5217391304347826,17.652173913043477,2.0,4.173913043478261,4.086956521739131,2.9130434782608696,1.9130434782608696,2.130434782608696,1,Midfielder
Carlos Martín Vigaray,36.214285714285715,27.357142857142858,75.68071428571429,0.2857142857142857,0.0714285714285714,1.6428571428571428,14.5,1.7857142857142858,3.5,4.714285714285714,2.2142857142857144,0.7142857142857143,1.6428571428571428,1,Midfielder
Carlos Martínez Díez,39.22222222222222,30.444444444444443,77.36,0.3333333333333333,0.0,1.3333333333333333,7.222222222222222,1.6666666666666667,2.888888888888889,3.0,1.3333333333333333,0.7777777777777778,0.5555555555555556,4,Utility
Celso Borges Mora,40.5,32.791666666666664,81.63583333333334,0.8333333333333334,0.125,0.75,12.791666666666666,1.6666666666666667,3.625,4.458333333333333,1.4166666666666667,0.875,1.0833333333333333,4,Utility
Charles Días Barbosa de Oliveira,24.942857142857143,17.714285714285715,71.55085714285714,2.4571428571428573,0.3428571428571428,0.7428571428571429,11.857142857142858,0.5714285714285714,2.4571428571428573,5.0285714285714285,1.0,1.4285714285714286,2.0,2,Attacker
Charly Musonda Junior,24.625,17.75,73.05875,0.875,0.0625,5.625,15.1875,0.9375,4.25,2.875,1.0625,3.5625,1.25,2,Attacker
Chengdong Zhang,3.0,2.0,66.67,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0,Defender
Christian Atsu Twasam,13.0,10.181818181818182,77.06636363636363,0.8181818181818182,0.1818181818181818,2.090909090909091,5.909090909090909,0.2727272727272727,1.6363636363636365,2.1818181818181817,0.8181818181818182,0.9090909090909092,0.2727272727272727,0,Defender
Ciro Immobile,7.875,5.125,60.15,1.75,0.25,0.625,9.75,0.0,1.25,1.5,0.75,0.625,1.375,0,Defender
Claudio Andrés Bravo Muñoz,31.375,26.5,86.31875,0.0,0.0,0.03125,0.09375,0.0,3.71875,0.0,0.03125,0.03125,0.0,3,Goalkeeper
Claudio Beauvue,13.4,8.5,57.95,1.1,0.1,1.7,8.6,0.3,2.2,4.5,1.1,0.7,1.3,0,Defender
Claudio Matías Kranevitter,16.625,12.5,73.46625,0.125,0.0,0.375,8.0,0.75,2.0,1.875,1.0,0.375,1.25,0,Defender
Cristiano Biraghi,42.875,29.34375,68.176875,0.34375,0.0,0.75,10.0,1.40625,3.09375,3.5625,2.125,0.5,1.46875,4,Utility
Cristiano Piccini,52.6875,40.0625,75.775,0.875,0.0,3.0625,11.9375,2.0,5.625,4.0,2.0625,0.8125,1.875,1,Midfielder
Cristiano Ronaldo dos Santos Aveiro,31.833333333333332,24.38888888888889,77.17861111111111,6.333333333333333,0.9722222222222222,2.638888888888889,4.75,0.2222222222222222,2.138888888888889,1.6111111111111112,0.5555555555555556,1.3333333333333333,0.6666666666666666,2,Attacker
Cédric Bakambu,15.147058823529411,10.794117647058824,71.90470588235294,1.4411764705882353,0.3529411764705882,1.2941176470588236,11.176470588235292,0.2352941176470588,1.8529411764705883,3.0588235294117645,0.7647058823529411,1.0588235294117647,1.7941176470588236,2,Attacker
Damián Nicolás Suárez Suárez,54.32258064516129,41.25806451612903,75.17129032258065,0.2903225806451613,0.0,1.6451612903225807,15.709677419354838,1.7419354838709675,4.354838709677419,3.838709677419355,2.225806451612903,1.1290322580645162,1.6129032258064515,1,Midfielder
Dani Castellano Betancor,51.22222222222222,41.111111111111114,79.10740740740741,0.2962962962962963,0.0,2.1481481481481484,10.703703703703704,2.7777777777777777,3.888888888888889,4.148148148148148,2.2962962962962963,1.851851851851852,1.0740740740740742,1,Midfielder
Daniel Alves da Silva,67.96551724137932,58.0,84.9106896551724,0.5517241379310345,0.0,1.7586206896551724,13.137931034482758,1.0,5.655172413793103,3.2758620689655173,2.1724137931034484,0.8275862068965517,1.4827586206896552,1,Midfielder
Daniel Arnaud N''Di	,15.133333333333333,10.2,61.165333333333336,0.8,0.0666666666666666,1.7333333333333334,8.466666666666667,0.4,2.533333333333333,4.333333333333333,0.6666666666666666,2.8,1.1333333333333333,2,Attacker
Daniel Carvajal Ramos,55.81818181818182,48.40909090909091,86.24,0.3636363636363636,0.0,1.9545454545454544,12.772727272727272,1.9090909090909092,3.590909090909091,2.5,2.272727272727273,1.318181818181818,1.5909090909090908,1,Midfielder
Daniel Ceballos Fernández,36.61764705882353,29.264705882352946,79.22617647058824,0.5,0.0,3.176470588235294,15.147058823529411,1.2058823529411764,5.088235294117647,3.2941176470588234,1.1764705882352942,2.823529411764706,1.3823529411764706,1,Midfielder
Daniel Filipe Martins Carriço,35.642857142857146,29.142857142857142,78.78142857142858,0.5,0.0714285714285714,0.3571428571428571,9.428571428571429,1.5714285714285714,2.9285714285714284,3.357142857142857,1.6428571428571428,0.6428571428571429,0.9285714285714286,4,Utility
Daniel García Carrillo,50.31428571428572,37.8,74.526,0.5714285714285714,0.0,0.8285714285714286,15.971428571428572,1.8,6.371428571428571,4.142857142857143,1.9142857142857144,1.4285714285714286,1.8571428571428572,1,Midfielder
Daniel Giménez Hernández,28.666666666666668,15.666666666666666,57.98333333333333,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3,Goalkeeper
Daniel Parejo Muñoz,57.121212121212125,46.57575757575758,81.10454545454544,1.393939393939394,0.2424242424242424,1.9090909090909092,24.818181818181817,1.303030303030303,5.454545454545454,3.6666666666666665,1.6363636363636365,2.757575757575758,1.4848484848484849,1,Midfielder
Daniel Wass,46.25,36.111111111111114,74.92777777777778,1.3611111111111112,0.0555555555555555,0.9444444444444444,10.86111111111111,1.1388888888888888,3.5833333333333335,2.9444444444444446,1.1944444444444444,1.3055555555555556,0.9722222222222222,4,Utility
Daniele Bonera,36.0,30.857142857142858,82.78428571428572,0.1428571428571428,0.0,0.0714285714285714,6.0,1.0714285714285714,1.5,1.7142857142857142,1.2857142857142858,0.5,1.1428571428571428,4,Utility
Danilo Barbosa da Silva,26.42105263157895,19.842105263157897,76.2278947368421,0.8421052631578947,0.0,2.3157894736842106,18.0,1.105263157894737,4.105263157894737,3.5789473684210527,1.6842105263157894,2.526315789473684,1.4210526315789471,1,Midfielder
Danilo Luiz da Silva,62.125,52.5,83.84833333333333,0.75,0.0833333333333333,1.0,11.125,2.25,3.9583333333333335,3.5416666666666665,1.75,1.0,1.7083333333333333,1,Midfielder
David Barral Torres,7.857142857142857,6.214285714285714,80.65357142857144,1.2142857142857142,0.0,0.5,6.0,0.2857142857142857,1.2857142857142858,1.2857142857142858,0.5714285714285714,0.9285714285714286,1.2142857142857142,0,Defender
David Carmona Sierra,36.0,20.0,55.56,1.0,0.0,1.0,23.0,2.0,7.0,7.0,1.0,0.0,2.0,1,Midfielder
David García Santana,51.63157894736842,41.10526315789474,78.71473684210525,0.4736842105263157,0.1052631578947368,0.3157894736842105,7.736842105263157,2.263157894736842,2.736842105263158,3.0,1.9473684210526316,0.8947368421052632,0.6842105263157895,4,Utility
David Goldar Gómez,30.0,12.0,40.0,1.0,0.0,0.0,12.0,1.0,3.0,3.0,3.0,2.0,3.0,1,Midfielder
David Juncà Reñé,41.32258064516129,27.70967741935484,66.40645161290323,0.2903225806451613,0.0,1.4193548387096775,11.516129032258064,1.7096774193548387,3.064516129032258,3.3225806451612905,1.6451612903225807,1.1935483870967742,1.3870967741935485,4,Utility
David Navarro Pedrós,34.05,27.5,78.9625,0.4,0.0,0.35,5.25,1.9,2.45,2.1,1.25,0.5,0.95,4,Utility
David Rodríguez Lombán,32.766666666666666,25.8,76.807,0.4,0.0,0.1,7.966666666666667,1.9333333333333331,2.433333333333333,1.8333333333333333,2.1,0.3,0.7,4,Utility
David Simón Rodríguez Santana,52.25925925925926,41.0,75.74296296296296,0.4444444444444444,0.037037037037037,1.7037037037037035,14.11111111111111,1.2222222222222223,4.407407407407407,3.3333333333333335,1.8888888888888888,0.925925925925926,1.8148148148148149,1,Midfielder
David Zurutuza Veillet,36.4375,28.1875,78.67,1.1875,0.0625,2.6875,16.1875,2.125,5.5,4.375,2.0625,2.3125,1.5,1,Midfielder
Dejan Dražić,4.166666666666667,3.3333333333333335,82.14333333333333,0.1666666666666666,0.0,1.0,3.0,0.0,1.0,0.5,0.3333333333333333,0.1666666666666666,0.3333333333333333,0,Defender
Denis Cheryshev,25.77777777777778,17.555555555555557,68.55777777777777,1.5555555555555556,0.3333333333333333,2.111111111111111,13.444444444444445,1.6666666666666667,3.0,3.4444444444444446,2.111111111111111,1.6666666666666667,1.7777777777777777,2,Attacker
Denis Suárez Fernández,33.75757575757576,22.90909090909091,67.62484848484848,1.121212121212121,0.1212121212121212,3.060606060606061,14.848484848484848,1.1515151515151516,3.878787878787879,2.4545454545454546,2.4545454545454546,1.4545454545454546,0.8787878787878788,2,Attacker
Deyverson Brum Silva Acosta,19.39393939393939,10.909090909090908,55.54484848484849,2.1818181818181817,0.2727272727272727,1.303030303030303,14.424242424242424,0.6666666666666666,3.0,5.0,1.0303030303030305,2.303030303030303,1.606060606060606,2,Attacker
Didier Digard,20.625,15.375,69.84,0.25,0.0,0.625,8.0,0.125,2.375,2.0,0.875,0.625,1.0,0,Defender
Diego Alende López,6.0,6.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0,Defender
Diego Alves Carreira,30.76923076923077,20.076923076923077,66.48923076923077,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,3.6153846153846154,0.0,0.0,0.0,0.0,3,Goalkeeper
Diego Antonio Reyes Rosales,39.96296296296296,32.77777777777778,80.66740740740741,0.4074074074074074,0.074074074074074,0.6666666666666666,8.925925925925926,2.6666666666666665,3.4814814814814814,4.296296296296297,1.7777777777777777,0.5925925925925926,0.8518518518518519,4,Utility
Diego González Polanco,24.0,21.5,94.445,1.0,0.5,0.0,8.0,1.0,2.0,3.5,1.5,0.5,0.5,4,Utility
Diego Javier Llorente Ríos,44.666666666666664,36.54545454545455,80.0281818181818,0.4545454545454545,0.0606060606060606,1.2121212121212122,13.212121212121213,2.303030303030303,5.151515151515151,4.818181818181818,1.9090909090909092,1.0303030303030305,1.8484848484848484,1,Midfielder
Diego Mainz García,26.4,20.8,75.768,0.2,0.0,0.0,6.6,1.8,1.6,2.8,1.0,1.0,0.6,4,Utility
Diego Mariño Villar,36.04347826086956,25.217391304347824,69.79608695652173,0.0,0.0,0.0434782608695652,0.0869565217391304,0.0,5.695652173913044,0.0,0.0869565217391304,0.2608695652173913,0.0,3,Goalkeeper
Diego Roberto Godín Leal,37.16129032258065,29.419354838709676,76.55677419354839,0.8387096774193549,0.032258064516129,0.4516129032258064,7.774193548387097,2.4193548387096775,3.4838709677419355,4.096774193548387,1.3870967741935485,1.064516129032258,1.2258064516129032,4,Utility
Dimitri Foulquier,33.23809523809524,25.428571428571427,74.14666666666666,0.2857142857142857,0.0476190476190476,1.9523809523809523,11.80952380952381,2.0952380952380953,3.619047619047619,2.857142857142857,1.8095238095238095,0.5238095238095238,1.3333333333333333,4,Utility
Diogo José Rosário Gomes Figueiras,32.5,22.75,70.445,0.5,0.0,1.75,12.0,0.5,6.25,3.5,1.25,1.5,1.25,1,Midfielder
Douglas Pereira dos Santos,3.0,2.0,66.67,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0,Defender
Duje Čop,22.258064516129032,15.064516129032258,67.73838709677419,1.5806451612903225,0.2258064516129032,1.5483870967741935,12.709677419354838,0.4838709677419355,2.3870967741935485,3.612903225806451,0.935483870967742,0.7741935483870968,1.1290322580645162,2,Attacker
Eddy Silvestre Pascual İsrafilov,13.166666666666666,9.0,71.00166666666667,0.3333333333333333,0.0,0.0,9.333333333333334,1.0,2.0,2.3333333333333335,1.6666666666666667,1.1666666666666667,1.8333333333333333,0,Defender
Edgar Antonio Méndez Ortega,15.733333333333333,10.066666666666666,55.285999999999994,0.7333333333333333,0.0666666666666666,1.0,11.666666666666666,0.8666666666666667,2.466666666666667,3.066666666666667,0.4,0.8666666666666667,2.0,0,Defender
Egor Filipenko,22.375,16.5,71.02125,1.0,0.0,0.0,7.0,2.75,2.625,2.5,2.0,0.625,0.375,4,Utility
